brand,platform,post_url,post_date,post_time,post_type,video_length_seconds,caption_text,hashtags,likes,comments,shares,saves,views,impressions,engagement_rate_manual,visual_style,caption_tone,cta_type,has_creator_collab,creator_handle,has_music_audio,audio_description,emoji_count_in_caption,caption_word_count,mentions_count,is_paid_partnership,notes,content_pillar,collaboration,content_mix_funnel,sku,content_theme
818 Tequila,Instagram,https://www.instagram.com/p/DSaZP1YlIso/,2025-12-18,12:00,Carousel,0,"The 818 Mini Bag Charm Set is back - just in time for the holidays. Buy 4 50ml Minis, and get The 818 Mini Bag Charm for free, only on Gopuff.

Link in bio to shop now!

Gift with purchase on select SKUs only. While supplies last. Must be 21+.",,1752,81,0,0,0,0,,,Casual / Conversational,Link in bio,No,,No,,0,50,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
818 Tequila,Instagram,https://www.instagram.com/reel/DVjd06xgR3C/,2026-03-06,14:12,Reel,0,"Pack your bags...we're heading back to the desert💚

Be sure to join our Happy Hour Community Channel for exclusive updates.",,1644,169,0,0,0,0,,,Premium / Luxury,None,No,,Yes,,1,20,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
818 Tequila,Instagram,https://www.instagram.com/reel/DRVciJEEnkk/,2025-11-21,17:22,Reel,0,📍Making a pit stop,,1776,35,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,1,4,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Espolon,Instagram,https://www.instagram.com/p/DUbXiOiEo7I/,2026-02-06,14:09,Static Image,0,"If the 4 months and cheat sheet aren’t enough... Let’s hope you can dance! 

¡Salud! (that means cheers!)",,1771,30,0,0,0,0,,,Playful / Fun,None,No,,No,,0,18,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
818 Tequila,Instagram,https://www.instagram.com/p/DS5-op8kiJz/,2025-12-30,18:23,Carousel,0,A look back at 2025🥂,,1644,77,0,0,0,0,,,Casual / Conversational,None,No,,No,,1,5,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
818 Tequila,Instagram,https://www.instagram.com/reel/DPpA_2cktjW/,2025-10-10,15:46,Reel,0,"On our way🧡❤️

See you tomorrow at Tailgate with 818 Powered by Uber Eats at happiesthourdal. Join us for 818 cocktail specials and free goodies. 

Please expect lines and get there early! Doors open at 9AM. Happiest Hour is allowing the first 100 guests in line without tickets free entry.",,1654,63,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,3,50,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Don Julio,Instagram,https://www.instagram.com/reel/DTx1b9GESRG/,2026-01-21,11:00,Reel,0,"Super Bowl LX is coming. See how itsyoungmiko is getting druski ready Pa’l Show on 2.8.26. ¿Listos?
.
.
El Super Bowl LX se acerca. Ve como itsyoungmiko prepara a druski Pa’l Show este 8.2.26. ¿Listos?",,1662,34,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,0,36,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Don Julio,Instagram,https://www.instagram.com/reel/DRfyih2AmkY/,2025-11-25,17:46,Reel,0,"From agave fields to glass, through the lens of Meta Ray-Bans. 100% Blue Weber Agave, since 1942.

.

.

Desde el campo de agave hasta la copa, a través del lente de Meta Ray-Ban. 100% agave azul weber, desde 1942.",,1611,51,0,0,0,0,,,Nostalgic / Heritage,None,No,,Yes,,0,40,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
818 Tequila,Instagram,https://www.instagram.com/p/DQFDI3fkbAS/,2025-10-21,13:00,Carousel,0,"The Playbook by SET + 818

Dropping 10.22 @ 10AM PST / 1PM EST",,1626,35,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,14,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
818 Tequila,Instagram,https://www.instagram.com/reel/DP9UwTxkdMi/,2025-10-18,13:00,Reel,0,"We’re getting in the spirit 

Join our community channels to be the first to know when the collection officially drops 👀",,1398,259,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,1,21,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
818 Tequila,Instagram,https://www.instagram.com/reel/DQ-BJ3sEqHf/,2025-11-12,15:00,Reel,0,"Cozy up this fall with The 818 Hot Toddy

Video by emlamperti 

RECIPE:
- 1.5 OZ Chamomile-Infused 818 Tequila Reposado
- 0.75 OZ Honey Syrup
- 1 Dash Angostura Bitters
- 4 OZ Boiling Water
- 2 Lemon Wedges
- Cinnamon Sticks 
PREP:
For the Chamomile-Infused Tequila:
1. Combine 5 grams of chamomile flowers (or three bags of chamomile tea) and 25 OZ of 818 Reposado (1 bottle).
2. Let sit for 1-2 hours, stirring occasionally. 
3. Strain through a coffee filter, discarding the solids. 

For the Cocktail:
1. Squeeze the lemon wedges into a heat-safe mug or glass, then add in remaining ingredients except for the boiling water. 
2. Carefully pour in the boiling water, and garnish with fresh lemon wedges and a cinnamon stick.",,1549,84,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,0,126,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
818 Tequila,Instagram,https://www.instagram.com/p/DUByXPekhWG/,2026-01-27,15:41,Carousel,0,Our winter vibe,,1567,50,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,3,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Don Julio,Instagram,https://www.instagram.com/reel/DUgocKggsAT/,2026-02-08,15:12,Reel,0,"Are druski and itsyoungmiko Ready Pa’l Show? Absolutamente. Allá nos vemos.
.
.
¿Será que itsyoungmiko y druski ya están Ready Pa’l Show? Absolutamente. Allá nos vemos.",,1579,38,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,0,27,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
818 Tequila,Instagram,https://www.instagram.com/p/DSlcbRxEjVi/,2025-12-22,19:00,Carousel,0,Season of cheers🥂,,1545,38,0,0,0,0,,,Playful / Fun,None,No,,No,,1,3,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
818 Tequila,Instagram,https://www.instagram.com/p/DTONwzGj1Zm/,2026-01-07,15:00,Carousel,0,Snowy season,,1530,46,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,2,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Don Julio,Instagram,https://www.instagram.com/reel/DUBPRorjfgt/,2026-01-27,10:36,Reel,0,"druski came in on 10. The OGs said “bet.” Ficha por ficha. He’s Ready Pa’l Show.
.
.
druski entró con diez y los pros dijeron “respeto”. Ficha por ficha, está más Ready Pa’l Show.",,1505,53,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,0,35,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
818 Tequila,Instagram,https://www.instagram.com/p/DQ495avkpdV/,2025-11-10,15:00,Carousel,0,Fall in full swing,,1518,38,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,4,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Don Julio,Instagram,https://www.instagram.com/p/DTdqfrzFGqe/,2026-01-13,15:00,Carousel,0,"Mexico’s beloved tequila landed at the biggest EDM festival in South East Asia, djakartawarehouseproject. Swipe to see how Don Julio turned up from day to night. 
.
.
El tequila más amado de México llegó al festival de música electrónica más grande del Sudeste Asiático: djakartawarehouseproject. Dale swipe para ver cómo Don Julio marcó su presencia de día y de noche.",,1458,23,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,61,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
818 Tequila,Instagram,https://www.instagram.com/reel/DPmA5imEX2Z/,2025-10-09,11:47,Reel,0,"Gearing up for Game Day.

happiesthourdal : Tailgate with 818 Powered by Uber Eats. Saturday, October 11th, 9AM - 12PM. Featuring 818 Tequila, games, and goodies from our friends setactive khloudfoods tower28beauty kyliecosmetics californianaturals waterboycan .

Get there early. Happiest Hour is allowing the first 100 guests in line without tickets complimentary entry.

Stock up on 818 for the weekend at ubereats , totalwine , and specs1962",,1370,54,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,0,67,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
818 Tequila,Instagram,https://www.instagram.com/p/DSqKliekp6l/,2025-12-24,15:00,Carousel,0,"Milk and Cookies, the 818 way

RECIPE:
- 1.5 OZ 818 Tequila Reposado 
- 0.75 OZ Fresh Lemon Juice
- 0.5 OZ Vanilla Liqueur 
- 0.25 OZ Orgeat
- 1.0 OZ Whole Milk
- Icing + Sprinkles for glass 

PREP:
1. Rim a glass with icing + sprinkles. Put aside in the fridge to set.
2. Combine all ingredients except milk in a mixing glass. 
3. In another mixing glass, pour the milk. 
4. Pour the cocktail mixture on top of the milk, allowing it to curdle. 
5. Strain the combined mixture through a coffee filter; if the resulting liquid is cloudy, pour the mixture through the filter again. 
6. Pour clear cocktail over a large ice cube and serve in a rocks glass.",,1382,34,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,124,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
818 Tequila,Instagram,https://www.instagram.com/reel/DUbeJGskiKU/,2026-02-06,15:07,Reel,0,"A cocktail for Kendall’s pick. Meet The Red Zone. 🏈

Video by join_jules 

RECIPE:
- 1.0 OZ 818 Tequila Blanco 
- 1.0 OZ Bruto Americano
- 0.5 OZ Sweet Vermouth
- 0.5 OZ Herring Cherry Liqueur
- + Orange Peel
- + Luxardo Cherry

PREP: 
1. In a mixing glass filled with ice, combine all ingredients and stir until chilled.
2. Strain into a rocks glass with fresh ice.
3. Garnish with an orange/lemon peel and luxardo cherry.",,1349,40,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,1,78,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Patron,Instagram,https://www.instagram.com/p/DRNtkniDlLh/,2025-11-18,17:16,Static Image,0,"Agave, water, and time. No shortcuts. No extras.
 
#PATRONTequila #PatronReposado",#PATRONTequila #PatronReposado,1354,23,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,10,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
818 Tequila,Instagram,https://www.instagram.com/p/DTV8E_FkhNX/,2026-01-10,15:00,Carousel,0,Warm up with the 818 Orange Rosemary Hot Toddy,,1309,62,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,9,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
818 Tequila,Instagram,https://www.instagram.com/p/DUY45ybEiaP/,2026-02-05,15:01,Carousel,0,Happy hour with lolablankets,,1314,39,0,0,0,0,,,Humorous / Meme,None,No,,No,,0,4,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
818 Tequila,Instagram,https://www.instagram.com/p/DQr_13Hkktc/,2025-11-05,15:02,Carousel,0,Meet your new fall favorite: The 818 Pumpkin Pie Espresso Martini,,1258,36,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,11,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Patron,Instagram,https://www.instagram.com/reel/DRhbyRSjsR8/,2025-11-26,09:07,Reel,0,"Bring more of what every gathering needs more of: the heat. 

The PATRÓN Reposado Spicy Margarita is the perfect cocktail for your Thanksgiving celebration, crafted with smooth Reposado, jalapeño, lime, and agave.

2 oz PATRÓN Reposado
1 oz Fresh Lime Juice
1 oz Agave Syrup
3 Seedless Jalapeño Slices
+Tajin Rim
+Lime Wheel for Garnish

#PATRONTequila #PatronReposado #Thanksgiving",#PATRONTequila #PatronReposado #Thanksgiving,1266,24,0,0,0,0,,,Premium / Luxury,None,No,,Yes,,0,58,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
818 Tequila,Instagram,https://www.instagram.com/p/DT_asy4Er75/,2026-01-26,17:36,Carousel,0,A closer look inside The 818 Chamomile Hot Toddy,,1211,56,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,9,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
818 Tequila,Instagram,https://www.instagram.com/p/DPmzhqUEgMT/,2025-10-09,19:06,Carousel,0,The 818 Lineup: Brand Ambassador Class of 2025,,1190,34,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,8,0,Yes,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
818 Tequila,Instagram,https://www.instagram.com/reel/DP2D2lEEqrP/,2025-10-15,17:24,Reel,0,Tailgating is a team sport,,1145,71,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,0,5,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Don Julio,Instagram,https://www.instagram.com/reel/DUlyWepgqSe/,2026-02-10,15:15,Reel,0,"Our job here is done 🫡. Successfully got everyone Ready Pa’l Show this Super Bowl weekend.
.
.
Misión cumplida 🫡. Este fin de semana, preparamos a todos Pa’l Show.",,1173,39,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,0,30,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Patron,Instagram,https://www.instagram.com/p/DT08ejkj8bX/,2026-01-22,16:00,Carousel,0,"Top shelf trophies deserve top shelf tequila. 

Celebrate music’s most iconic night with the PATRÓN Silver High Note or the PATRÓN Cristalino Clear Winner. And make sure to tune in to the grammys on Sunday, February 1st.
 
#PATRONCRISTALINO #PATRONSILVER #PATRONxGRAMMYS",#PATRONCRISTALINO #PATRONSILVER #PATRONxGRAMMYS,1175,19,0,0,0,0,,,Playful / Fun,None,No,,No,,0,40,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Patron,Instagram,https://www.instagram.com/p/DRdMUoVjkZz/,2025-11-24,17:34,Static Image,0,"100% Blue Weber Agave tequila, no sweeteners included.
 
#PATRONTequila",#PATRONTequila,1177,14,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,9,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
818 Tequila,Instagram,https://www.instagram.com/reel/DSYJAoTFI2W/,2025-12-17,15:00,Reel,0,"Introducing the Brown Butter Miso Espresso Martini — a special collaboration with bouquet_infusions 

Two female-founded brands that put flavor first. 

Video by yellowbellykelly 

RECIPE:
- 1.5 OZ 818 Tequila Reposado
- 0.75 OZ Bouquet Brown Butter Caramel Infusion 
- 1.25 OZ Espresso
- 0.75 OZ Coffee Liqueur 
- 0.25 TSP White Miso

PREP:
1. In a cocktail shaker, combine all ingredients and whisk until the miso is dissolved.
2. Add ice and shake until frosty + cold.  
3. Strain and pour into martini glass.",,1122,54,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,0,84,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Don Julio,Instagram,https://www.instagram.com/p/DSBMz1zlATx/,2025-12-08,17:10,Carousel,0,"Every day at Don Julio, we honor our founder’s vision by crafting high-quality tequila with 100% Blue Weber Agave. From México, con amor. 

📷 rodrigo.esteva 
.
.
Cada día en Don Julio, honramos la visión de nuestro fundador al producir tequila 100% agave azul weber y de alta calidad. De México, con amor.",,1153,12,0,0,0,0,,,Nostalgic / Heritage,None,No,,No,,1,53,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
818 Tequila,Instagram,https://www.instagram.com/reel/DVylFAXDK9c/,2026-03-12,12:00,Reel,0,"Under the desert sun with drinkyoshi 🌴

Meet the Matcha Cloud Martini

RECIPE:
- 2 OZ Yoshi Matcha Liqueur
- 1 OZ 818 Tequila Blanco
- 0.5 OZ Simple Syrup

Vanilla Cold Foam:
- 2 OZ Heavy Whipping Cream 
- 1 OZ Cold Milk
- 1 OZ Vanilla Simple Syrup

PREP:
1. For the cold foam, combine all ingredients and whisk until foamy. 
2. For the cocktail, combine all ingredients in a shaker and shake with ice until frosty. 
3. Strain into a martini glass and top generously with the vanilla cold foam. 
4. Garnish with a sprinkle of matcha powder!",,1022,126,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,1,101,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Patron,Instagram,https://www.instagram.com/p/DSvgMwfifPS/,2025-12-26,16:45,Carousel,0,"We stand out, clearly. PATRÓN is made with no sweeteners. 100% Blue Weber Agave, water and time.
 
#PATRONTequila #PATRONSilver #PATRONCristalino",#PATRONTequila #PATRONSilver #PATRONCristalino,1098,13,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,20,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Don Julio,Instagram,https://www.instagram.com/p/DS2t9jijWiJ/,2025-12-29,12:00,Carousel,0,"Closing out 2025 with a bang—and with tequila. Here’s to the new year ahead.
.
.
Terminamos el 2025 a lo grande y con buen tequila. Salud por el Año Nuevo.",,1078,25,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,31,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
818 Tequila,Instagram,https://www.instagram.com/p/DPUWHmoksxe/,2025-10-02,15:03,Carousel,0,The 818 Lineup: Brand Ambassador Class of 2025,,982,72,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,8,0,Yes,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Patron,Instagram,https://www.instagram.com/p/DP1-ARaEpgL/,2025-10-15,16:27,Static Image,0,"Introducing the PATRÓN Citrus Circuit, the official cocktail of the Circuit of Americas.

PATRÓN Silver, some limeade, orange seltzer and a lime wheel come together for a cocktail that’s smoother than a pit stop.

#PatronTequila #PatronCitrusCircuit #COTA",#PatronTequila #PatronCitrusCircuit #COTA,1035,11,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,37,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
818 Tequila,Instagram,https://www.instagram.com/reel/DUWTsESEvP6/,2026-02-04,15:00,Reel,0,Staying warm with lolablankets,,967,37,0,0,0,0,,,Humorous / Meme,None,No,,Yes,,0,4,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
