"Date","Post ID","Network","Post Type","Content Type","Profile","Sent by","Link","Post","Linked Content","Impressions","Organic Impressions","Paid Impressions","Reach","Organic Reach","Paid Reach","Potential Reach","Engagement Rate (per Impression)","Engagements","Reactions","Likes","Dislikes","Love Reactions","Haha Reactions","Wow Reactions","Sad Reactions","Angry Reactions","Comments","Shares","Saves","Post Link Clicks","SproutLink Clicks","Other Post Clicks","Post Clicks (All)","Other Engagements","Subscribers Gained from Video","Annotation Clicks","Card Clicks","Video Views","Organic Video Views","Paid Video Views","Partial Video Views","Organic Partial Video Views","Paid Partial Video Views","Full Video Views","Organic Full Video Views","Paid Full Video Views","Full Video View Rate","Follow Video Views","For You Video Views","Hashtag Video Views","Business Account Video Views","Others Video Views","Search Video Views","Sound Video Views","Unspecified Video Views","Estimated Minutes Watched","Story Taps Back","Story Taps Forward","Story Exits","Story Replies","Video Added to Playlists","Subscribers Lost from Video","Video Removed from Playlists","Average Video Time Watched (Seconds)","Tags"
"1/22/2026 2:26 pm","18552913279057545","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3815893591324050671","",,"689","689","","575","575","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","419","69","0","","","","",""
"1/21/2026 3:12 pm","18125071291536542","Instagram","Post","Carousel","josecuervotequila"," ","https://www.instagram.com/p/DTySNC9EY-K/","Who’s ready for another round? 👀🔥

Shots going up, cocktails flowing, and the whole crew locked in.

Save this for your next night out!",,"2,848","2,848","","1,392","1,392","","","2%","57","54","54","","","","","","","0","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/21/2026 11:49 am","18064147724555423","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3815089736034176056","",,"220","220","","198","198","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","147","45","0","","","","",""
"1/21/2026 11:48 am","17893163415392977","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3815089581012682809","",,"221","221","","205","205","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","201","4","0","","","","",""
"1/21/2026 11:48 am","18091929733803611","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3815089380315294127","",,"239","239","","210","210","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","207","6","0","","","","",""
"1/21/2026 11:48 am","18097249016479477","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3815089102190975857","",,"318","318","","272","272","","","0.31%","1","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","198","28","0","","","","",""
"1/20/2026 11:57 am","18002476595845464","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3814369113150478295","",,"1,465","1,465","","1,095","1,095","","","0.14%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","276","70","0","","","","",""
"1/20/2026 9:04 am","18100749430894072","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3814282100267219440","It’s been a long week (It’s Tuesday)",,"335","335","","302","302","","","0.3%","1","","","","","","","","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","280","20","1","","","","",""
"1/20/2026 8:39 am","18091933474792738","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3814269270889474330","",,"360","360","","303","303","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","308","6","0","","","","",""
"1/20/2026 8:38 am","18103844668761988","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3814269183731834079","",,"545","545","","482","482","","","0.55%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","315","11","0","","","","",""
"1/20/2026 8:37 am","18151887259391300","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3814268183633621565","",,"267","267","","246","246","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","259","5","0","","","","",""
"1/20/2026 8:36 am","18089619866473680","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3814267931958583339","",,"275","275","","245","245","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","253","7","0","","","","",""
"1/20/2026 8:36 am","18200000284328573","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3814267880125430140","",,"287","287","","261","261","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","206","9","0","","","","",""
"1/20/2026 8:36 am","18036803282759401","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3814267846436777899","",,"278","278","","265","265","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","268","5","0","","","","",""
"1/20/2026 8:36 am","17997401468854059","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3814267789754905520","",,"287","287","","269","269","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","271","9","0","","","","",""
"1/20/2026 8:36 am","17896262172243718","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3814267750252962364","",,"320","320","","285","285","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34","287","6","0","","","","",""
"1/20/2026 8:36 am","18113956393719156","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3814267694007362002","",,"355","355","","303","303","","","0.56%","2","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27","310","11","1","","","","",""
"1/20/2026 8:33 am","18201508480325624","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3814266596752287719","",,"597","597","","497","497","","","0.67%","4","","","","","","","","","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","352","47","2","","","","",""
"1/19/2026 1:53 pm","18089283560047360","Instagram","Post","Carousel","josecuervotequila","Estefanie Marmolejo","https://www.instagram.com/p/DTs_lHvDs3t/","Nights like these don’t need much… just Cuervo, good company, and a reason to stay a little longer 🌙 🥃",,"2,923","2,923","","1,358","1,358","","","2.09%","61","57","57","","","","","","","2","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/17/2026 6:38 pm","17969288868005122","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3812396354585447863","",,"1,062","1,062","","946","946","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61","764","100","0","","","","",""
"1/17/2026 6:37 pm","17843840289674704","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3812396205377282431","",,"1,334","1,334","","1,199","1,199","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","944","83","0","","","","",""
"1/17/2026 12:00 am","18099483736857022","Instagram","Post","Photo","josecuervotequila"," ","https://www.instagram.com/p/DTmWosKjcua/","A little throwback moment never hurt anyone 📺✨

We bring our iconic Cuervo ads to our activations to celebrate our history — timeless & unforgettable.

Share this with a tequila lover!",,"3,249","3,249","","2,141","2,141","","","1.17%","38","36","36","","","","","","","1","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/16/2026 7:01 pm","17892291747402017","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3811683262801106404","Hopping on the trend with our 2016 Day Of The Dead limited edition 👏🤩 If you still have this bottle, we need to see it! 😏 DM us ASAP",,"2,048","2,048","","1,658","1,658","","","0.29%","6","","","","","","","","","2","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","1,065","216","2","","","","",""
"1/15/2026 3:53 pm","17940528888008521","Instagram","Post","Carousel","josecuervotequila"," ","https://www.instagram.com/p/DTi6H46jkY4/","We rang in the new year the only way we know how 🥂🔥

Hit the link in bio to learn a new Cuervo cocktail recipe & keep the vibes going!",,"2,496","2,496","","1,048","1,048","","","2.12%","53","48","48","","","","","","","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/15/2026 9:59 am","17856475143548033","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3810686040517001200","obsessed 🤩🍋‍🟩",,"227","227","","179","179","","","0.44%","1","","","","","","","","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","153","31","1","","","","",""
"1/15/2026 9:56 am","17905479669341858","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3810684348216018464","",,"308","308","","243","243","","","0.32%","1","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","189","11","0","","","","",""
"1/15/2026 9:51 am","18037817105731747","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3810681709604524406","",,"210","210","","187","187","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","188","6","0","","","","",""
"1/15/2026 9:50 am","18093498637971824","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3810681438056896990","",,"227","227","","191","191","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","188","12","0","","","","",""
"1/15/2026 9:50 am","18013987586814530","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3810681376182526412","",,"262","262","","221","221","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","182","17","0","","","","",""
"1/14/2026 8:22 pm","18112741495626997","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3810274647854554278","",,"216","216","","194","194","","","0.46%","1","","","","","","","","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","176","20","1","","","","",""
"1/14/2026 6:53 pm","18067150436404784","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3810229745104146755","",,"244","244","","205","205","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","204","7","0","","","","",""
"1/14/2026 6:47 pm","17898817806367382","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3810226648768303755","",,"252","252","","213","213","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","215","8","0","","","","",""
"1/14/2026 6:47 pm","18177446677374919","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3810226572398414337","",,"276","276","","223","223","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","219","15","0","","","","",""
"1/14/2026 5:50 pm","18250329109294456","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3810198261240642749","",,"319","319","","245","245","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24","216","20","0","","","","",""
"1/14/2026 5:46 pm","17931812154154036","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3810196218916613919","",,"376","376","","312","312","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","226","29","0","","","","",""
"1/13/2026 6:27 pm","17959535682019949","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3809492018603724655","",,"483","483","","398","398","","","0.41%","2","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","265","68","1","","","","",""
"1/12/2026 5:43 pm","18067921361179103","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3808745034720702754","",,"571","571","","503","503","","","0.18%","1","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","342","120","0","","","","",""
"1/12/2026 1:50 pm","18087478661088441","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3808627619114474131","",,"862","862","","731","731","","","0.23%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","520","82","0","","","","",""
"1/9/2026 3:46 pm","18087600542102850","Instagram","Post","Carousel","josecuervotequila","Estefanie Marmolejo","https://www.instagram.com/p/DTTcjDZD1ha/","Good music, great friends, and even better tequila 🍹🔥 Cuervo brought the party to Akamba! Every sip, every beat, every moment was unforgettable!!

Do you want to join us this year? 👀",,"6,015","6,015","","2,988","2,988","","","1.08%","65","59","59","","","","","","","3","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/7/2026 4:57 pm","18500125201079193","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3805097855145712146","❤️🍋‍🟩",,"1,067","1,067","","866","866","","","0.56%","6","","","","","","","","","2","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","609","138","2","","","","",""
"1/7/2026 1:10 pm","18077830346208733","Instagram","Post","Carousel","josecuervotequila","Estefanie Marmolejo","https://www.instagram.com/p/DTOBGq4j7_i/","Four tequilas. Endless ways to raise your glass. Which Cuervo are you reaching for?

Blanco, Reposado, Anejo, or Cristalino 🥃👇",,"4,212","4,212","","2,210","2,210","","","3.02%","127","103","103","","","","","","","7","16","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/5/2026 1:05 pm","18078915107215723","Instagram","Post","Carousel","josecuervotequila"," ","https://www.instagram.com/p/DTI29LUDAwz/","New year, new season… same legendary Cuervo fun 😎✨

Tag the friend you’re bringing to the next event!",,"4,729","4,729","","2,161","2,161","","","1.42%","67","58","58","","","","","","","6","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/5/2026 12:24 pm","18416576209190695","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3803510927543676962","",,"473","473","","413","413","","","0.42%","2","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","244","88","1","","","","",""
"1/5/2026 12:23 pm","18037189295740388","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3803510427238725988","",,"500","500","","440","440","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","333","69","0","","","","",""
